person_id,avg_x,avg_y,avg_z,timestamp_sec
10340900,1302.9655172413793103,1999.9310344827586207,1718.4827586206896552,2013-01-09 03:34:50
10340900,231.1724137931034483,2088.4482758620689655,1739.5172413793103448,2013-01-09 03:34:51
10340900,-913.6428571428571429,1716.5000000000000000,1720.2500000000000000,2013-01-09 03:34:52
10340900,-1827.6206896551724138,1110.2068965517241379,1736.6896551724137931,2013-01-09 03:34:53
10340900,-2815.2068965517241379,397.2758620689655172,1829.1034482758620690,2013-01-09 03:34:54
10340900,-3398.8620689655172414,-609.1379310344827586,1848.5172413793103448,2013-01-09 03:34:55
10340900,-3770.2758620689655172,-1451.7586206896551724,1782.8965517241379310,2013-01-09 03:34:56
10340900,-4737.6206896551724138,-2334.8620689655172414,1841.1379310344827586,2013-01-09 03:34:57
10340900,-5420.4666666666666667,-2995.2666666666666667,1472.6000000000000000,2013-01-09 03:34:58
10340900,-6212.0333333333333333,-3868.0666666666666667,1411.8000000000000000,2013-01-09 03:34:59
10340900,-7074.9666666666666667,-4517.2000000000000000,1567.2666666666666667,2013-01-09 03:35:00
10340900,-7846.7096774193548387,-5290.1290322580645161,1643.4193548387096774,2013-01-09 03:35:01
10340900,-8507.0333333333333333,-6132.7333333333333333,1724.3000000000000000,2013-01-09 03:35:02
10340900,-9079.2333333333333333,-6944.6000000000000000,1792.1000000000000000,2013-01-09 03:35:03
10340900,-9589.8064516129032258,-7669.9354838709677419,1766.0967741935483871,2013-01-09 03:35:04
10340900,-10058.7241379310344828,-8159.4137931034482759,1723.7931034482758621,2013-01-09 03:35:05
10340900,-10117.8965517241379310,-8431.6206896551724138,1746.5517241379310345,2013-01-09 03:35:06
10340900,-10205.2857142857142857,-8533.4642857142857143,1830.2500000000000000,2013-01-09 03:35:07
10340900,-10318.2500000000000000,-8632.4285714285714286,1890.3214285714285714,2013-01-09 03:35:08
10340900,-10245.7586206896551724,-8609.0344827586206897,1869.5517241379310345,2013-01-09 03:35:09
10340900,-10150.3448275862068966,-8662.5517241379310345,1887.4137931034482759,2013-01-09 03:35:10
10340900,-10114.4285714285714286,-8674.6428571428571429,1881.0357142857142857,2013-01-09 03:35:11
10340900,-10194.8275862068965517,-8665.7931034482758621,1893.6896551724137931,2013-01-09 03:35:12
10340900,-10225.7500000000000000,-8645.5357142857142857,1887.5714285714285714,2013-01-09 03:35:13
10340900,-10255.3793103448275862,-8658.8965517241379310,1890.5517241379310345,2013-01-09 03:35:14
10340900,-10207.4137931034482759,-8616.9655172413793103,1879.4137931034482759,2013-01-09 03:35:15
10340900,-10216.4137931034482759,-8641.3103448275862069,1893.8275862068965517,2013-01-09 03:35:16
10340900,-10226.5862068965517241,-8624.0689655172413793,1895.2758620689655172,2013-01-09 03:35:17
10340900,-10371.275862068966,-8568.1034482758620690,1895.5517241379310345,2013-01-09 03:35:18
10340900,-10349.620689655172,-8563.9655172413793103,1892.2413793103448276,2013-01-09 03:35:19
10340900,-10310.7857142857142857,-8635.5000000000000000,1895.6071428571428571,2013-01-09 03:35:20
10340900,-10284.0357142857142857,-8632.1428571428571429,1897.4285714285714286,2013-01-09 03:35:21
10340900,-10268.6206896551724138,-8642.4827586206896552,1896.5862068965517241,2013-01-09 03:35:22
10340900,-10292.7241379310344828,-8626.5517241379310345,1896.5172413793103448,2013-01-09 03:35:23
10340900,-10300.4827586206896552,-8630.5517241379310345,1898.3448275862068966,2013-01-09 03:35:24
10340900,-10342.7142857142857143,-8566.2142857142857143,1894.1785714285714286,2013-01-09 03:35:25
10340900,-10332.3571428571428571,-8600.2857142857142857,1892.5714285714285714,2013-01-09 03:35:26
10340900,-10323.5333333333333333,-8606.5000000000000000,1894.4666666666666667,2013-01-09 03:35:27
10340900,-10274.5862068965517241,-8630.5517241379310345,1890.2413793103448276,2013-01-09 03:35:28
10340900,-10248.6551724137931034,-8629.7931034482758621,1882.6206896551724138,2013-01-09 03:35:29
10340900,-10023.0344827586206897,-8201.8275862068965517,1636.8965517241379310,2013-01-09 03:35:30
10340900,-10092.3448275862068966,-8360.7931034482758621,1790.8620689655172414,2013-01-09 03:35:31
10340900,-10100.2413793103448276,-8427.5517241379310345,1814.9655172413793103,2013-01-09 03:35:32
10340900,-10092.0000000000000000,-8272.5666666666666667,1721.2333333333333333,2013-01-09 03:35:33
10340900,-10131.0344827586206897,-7966.4827586206896552,1563.7586206896551724,2013-01-09 03:35:34
10340900,-10231.5357142857142857,-8082.3928571428571429,1650.8571428571428571,2013-01-09 03:35:35
10340900,-10199.1379310344827586,-8337.1034482758620690,1800.8620689655172414,2013-01-09 03:35:36
10340900,-10224.7000000000000000,-8394.8333333333333333,1818.1666666666666667,2013-01-09 03:35:37
10340900,-10256.9642857142857143,-8495.5357142857142857,1847.0000000000000000,2013-01-09 03:35:38
10340900,-10243.2666666666666667,-8084.6666666666666667,1603.3000000000000000,2013-01-09 03:35:39
10340900,-10166.1379310344827586,-8124.9655172413793103,1658.7241379310344828,2013-01-09 03:35:40
10340900,-10121.3793103448275862,-8355.9655172413793103,1734.6896551724137931,2013-01-09 03:35:41
10340900,-10408.344827586207,-8498.2413793103448276,1737.1034482758620690,2013-01-09 03:35:42
10340900,-10965.068965517241,-8822.0689655172413793,1763.2758620689655172,2013-01-09 03:35:43
10340900,-11474.034482758621,-9244.8620689655172414,1738.7931034482758621,2013-01-09 03:35:44
10340900,-11834.206896551724,-9594.9655172413793103,1688.2068965517241379,2013-01-09 03:35:45
10340900,-11917.464285714286,-9780.4285714285714286,1680.2142857142857143,2013-01-09 03:35:46
10340900,-12012.433333333333,-9720.5000000000000000,1820.0666666666666667,2013-01-09 03:35:47
10340900,-11957.928571428571,-9836.0714285714285714,1750.3214285714285714,2013-01-09 03:35:48
10340900,-11938.655172413793,-9761.1034482758620690,1770.4137931034482759,2013-01-09 03:35:49
10340900,-12026.892857142857,-9750.6428571428571429,1693.0357142857142857,2013-01-09 03:35:50
10340900,-12056.620689655172,-9675.2068965517241379,1748.0000000000000000,2013-01-09 03:35:51
10340900,-12134.724137931034,-9664.6206896551724138,1818.6896551724137931,2013-01-09 03:35:52
10340900,-12028.310344827586,-9528.5862068965517241,1700.8620689655172414,2013-01-09 03:35:53
10340900,-12065.034482758621,-9662.0344827586206897,1743.6206896551724138,2013-01-09 03:35:54
10340900,-12013.344827586207,-9716.1724137931034483,1713.8620689655172414,2013-01-09 03:35:55
10340900,-11992.100000000000,-9730.1666666666666667,1749.5333333333333333,2013-01-09 03:35:56
10340900,-11940.678571428571,-9899.7142857142857143,1796.7857142857142857,2013-01-09 03:35:57
10340900,-11822.896551724138,-9851.7241379310344828,1679.7931034482758621,2013-01-09 03:35:58
10340900,-11690.833333333333,-9842.1666666666666667,1604.9333333333333333,2013-01-09 03:35:59
10340900,-11522.387096774194,-9526.5483870967741935,1516.2258064516129032,2013-01-09 03:36:00
10340900,-11540.100000000000,-9545.9666666666666667,1513.1333333333333333,2013-01-09 03:36:01
10340900,-11647.766666666667,-9679.2666666666666667,1551.2000000000000000,2013-01-09 03:36:02
10340900,-11906.866666666667,-9765.2000000000000000,1706.3333333333333333,2013-01-09 03:36:03
10340900,-12010.935483870968,-9664.4838709677419355,1711.7096774193548387,2013-01-09 03:36:04
10340900,-12038.655172413793,-9685.6206896551724138,1709.1724137931034483,2013-01-09 03:36:05
10340900,-12100.321428571429,-9796.2142857142857143,1735.7500000000000000,2013-01-09 03:36:06
10340900,-12009.482758620690,-9667.3793103448275862,1653.0689655172413793,2013-01-09 03:36:07
10340900,-11965.285714285714,-9704.2142857142857143,1706.9285714285714286,2013-01-09 03:36:08
10340900,-11997.035714285714,-9687.3571428571428571,1670.2142857142857143,2013-01-09 03:36:09
10340900,-11714.172413793103,-9617.8620689655172414,1583.2068965517241379,2013-01-09 03:36:10
10340900,-11546.034482758621,-9682.8965517241379310,1517.2413793103448276,2013-01-09 03:36:11
10340900,-11495.172413793103,-9660.1034482758620690,1524.7931034482758621,2013-01-09 03:36:12
10340900,-11459.533333333333,-9534.6333333333333333,1524.5000000000000000,2013-01-09 03:36:13
10340900,-11598.896551724138,-9591.7586206896551724,1538.8965517241379310,2013-01-09 03:36:14
10340900,-11603.965517241379,-9723.9310344827586207,1570.0000000000000000,2013-01-09 03:36:15
10340900,-11587.724137931034,-9700.8965517241379310,1525.6206896551724138,2013-01-09 03:36:16
10340900,-11603.551724137931,-9588.0689655172413793,1527.0000000000000000,2013-01-09 03:36:17
10340900,-11576.862068965517,-9600.5172413793103448,1525.9310344827586207,2013-01-09 03:36:18
10340900,-11533.517241379310,-9601.5172413793103448,1517.1034482758620690,2013-01-09 03:36:19
10340900,-11595.689655172414,-9697.1379310344827586,1651.4137931034482759,2013-01-09 03:36:20
10340900,-11942.689655172414,-9737.0689655172413793,1796.4137931034482759,2013-01-09 03:36:21
10340900,-12022.275862068966,-9723.8620689655172414,1770.4482758620689655,2013-01-09 03:36:22
10340900,-12019.714285714286,-9538.1071428571428571,1655.0000000000000000,2013-01-09 03:36:23
10340900,-12057.793103448276,-9017.3448275862068966,1721.4137931034482759,2013-01-09 03:36:24
10340900,-12132.862068965517,-8454.1034482758620690,1865.9310344827586207,2013-01-09 03:36:25
10340900,-12276.448275862069,-7783.2413793103448276,1802.8275862068965517,2013-01-09 03:36:26
10340900,-12388.551724137931,-6971.4482758620689655,1734.6206896551724138,2013-01-09 03:36:27
10340900,-12284.344827586207,-6091.5172413793103448,1793.1034482758620690,2013-01-09 03:36:28
10340900,-12371.285714285714,-5441.2500000000000000,1722.2142857142857143,2013-01-09 03:36:29
10340900,-12485.482758620690,-5211.6206896551724138,1710.5862068965517241,2013-01-09 03:36:30
10340900,-12644.448275862069,-5370.1724137931034483,1691.6551724137931034,2013-01-09 03:36:31
10340900,-12622.142857142857,-5498.6785714285714286,1638.7857142857142857,2013-01-09 03:36:32
10340900,-12525.724137931034,-5486.9310344827586207,1671.5862068965517241,2013-01-09 03:36:33
10340900,-12318.103448275862,-5549.3448275862068966,1670.2068965517241379,2013-01-09 03:36:34
10340900,-12429.827586206897,-5492.5862068965517241,1697.1379310344827586,2013-01-09 03:36:35
10340900,-12477.758620689655,-5525.2068965517241379,1704.2413793103448276,2013-01-09 03:36:36
10340900,-12528.275862068966,-5572.1724137931034483,1818.1724137931034483,2013-01-09 03:36:37
10340900,-12502.931034482759,-5552.7931034482758621,1770.5862068965517241,2013-01-09 03:36:38
10340900,-12420.571428571429,-5321.8571428571428571,1821.9642857142857143,2013-01-09 03:36:39
10340900,-12351.655172413793,-5212.3448275862068966,1864.1724137931034483,2013-01-09 03:36:40
10340900,-12369.392857142857,-5032.6428571428571429,1863.8214285714285714,2013-01-09 03:36:41
10340900,-12472.103448275862,-5007.5517241379310345,1862.7241379310344828,2013-01-09 03:36:42
10340900,-12478.607142857143,-5009.5357142857142857,1852.9285714285714286,2013-01-09 03:36:43
10340900,-12473.931034482759,-5099.4482758620689655,1853.4482758620689655,2013-01-09 03:36:44
10340900,-12671.379310344828,-5019.0344827586206897,1752.6896551724137931,2013-01-09 03:36:45
10340900,-13197.142857142857,-4628.1428571428571429,1738.0000000000000000,2013-01-09 03:36:46
10340900,-13865.629629629630,-4378.1481481481481481,1707.7037037037037037,2013-01-09 03:36:47
10340900,-14631.068965517241,-4209.7931034482758621,1730.6896551724137931,2013-01-09 03:36:48
10340900,-15479.500000000000,-4326.1428571428571429,1701.2500000000000000,2013-01-09 03:36:49
10340900,-16308.964285714286,-4449.8571428571428571,1733.0357142857142857,2013-01-09 03:36:50
10340900,-17095.666666666667,-4476.3333333333333333,1715.6666666666666667,2013-01-09 03:36:51
10340900,-17827.000000000000,-4730.3928571428571429,1736.3928571428571429,2013-01-09 03:36:52
10340900,-18167.777777777778,-4579.7777777777777778,1705.7777777777777778,2013-01-09 03:36:53
10340900,-17763.620689655172,-3902.6206896551724138,1581.3448275862068966,2013-01-09 03:36:54
10340900,-16949.107142857143,-3469.0357142857142857,1707.5000000000000000,2013-01-09 03:36:55
10340900,-16301.551724137931,-2761.2758620689655172,1747.1379310344827586,2013-01-09 03:36:56
10340900,-15758.586206896552,-2116.1034482758620690,1723.8275862068965517,2013-01-09 03:36:57
10340900,-15498.137931034483,-1790.0344827586206897,1764.2413793103448276,2013-01-09 03:36:58
10340900,-14482.733333333333,-768.1333333333333333,1730.6333333333333333,2013-01-09 03:36:59
10340900,-13602.333333333333,-255.4333333333333333,1721.2000000000000000,2013-01-09 03:37:00
10340900,-12740.100000000000,171.4333333333333333,1690.0333333333333333,2013-01-09 03:37:01
10340900,-11963.774193548387,635.4193548387096774,1705.1935483870967742,2013-01-09 03:37:02
10340900,-11157.400000000000,1102.7333333333333333,1695.8333333333333333,2013-01-09 03:37:03
10340900,-10393.166666666667,1633.9333333333333333,1614.6666666666666667,2013-01-09 03:37:04
10340900,-9622.8709677419354839,2234.9677419354838710,1617.4516129032258065,2013-01-09 03:37:05
10340900,-8805.3448275862068966,2883.1379310344827586,1648.4137931034482759,2013-01-09 03:37:06
10340900,-8040.8620689655172414,3485.9655172413793103,1594.7931034482758621,2013-01-09 03:37:07
10340900,-7342.5172413793103448,4066.8965517241379310,1536.0344827586206897,2013-01-09 03:37:08
10340900,-6694.3793103448275862,4701.2758620689655172,1576.0344827586206897,2013-01-09 03:37:09
10340900,-6101.5185185185185185,5346.1111111111111111,1368.5185185185185185,2013-01-09 03:37:10
10340900,-5651.1034482758620690,5982.6896551724137931,1194.9655172413793103,2013-01-09 03:37:11
10340900,-4498.7241379310344828,6518.5517241379310345,1453.3793103448275862,2013-01-09 03:37:12
10340900,-4059.7666666666666667,7111.0666666666666667,1737.0333333333333333,2013-01-09 03:37:13
10340900,-3629.7931034482758621,7698.6206896551724138,1799.5862068965517241,2013-01-09 03:37:14
10340900,-3576.7931034482758621,8444.3448275862068966,1811.0000000000000000,2013-01-09 03:37:15
10340900,-3512.7000000000000000,8937.1000000000000000,1825.3000000000000000,2013-01-09 03:37:16
10340900,-3376.0666666666666667,9161.7666666666666667,1854.8666666666666667,2013-01-09 03:37:17
10340900,-3441.7586206896551724,9153.6551724137931034,1807.1724137931034483,2013-01-09 03:37:18
10340900,-3481.1034482758620690,9148.4482758620689655,1831.3103448275862069,2013-01-09 03:37:19
10340900,-3551.2857142857142857,9368.2857142857142857,1809.2500000000000000,2013-01-09 03:37:20
10340900,-3772.9259259259259259,9550.2592592592592593,1819.8518518518518519,2013-01-09 03:37:21
10340900,-3791.2500000000000000,9476.4285714285714286,1664.3571428571428571,2013-01-09 03:37:22
10340900,-3876.3571428571428571,9415.4285714285714286,1595.2857142857142857,2013-01-09 03:37:23
10340900,-3817.5357142857142857,9439.3928571428571429,1598.3928571428571429,2013-01-09 03:37:24
10340900,-3954.5357142857142857,9614.6785714285714286,1953.6785714285714286,2013-01-09 03:37:25
10340900,-3939.1111111111111111,9324.3333333333333333,1901.5925925925925926,2013-01-09 03:37:26
10340900,-3837.5357142857142857,8494.3928571428571429,1895.5000000000000000,2013-01-09 03:37:27
10340900,-3551.0000000000000000,7922.8214285714285714,1881.2142857142857143,2013-01-09 03:37:28
10340900,-3495.1481481481481481,7827.8148148148148148,1865.1851851851851852,2013-01-09 03:37:29
10340900,-3417.5185185185185185,7805.1481481481481481,1831.7777777777777778,2013-01-09 03:37:30
10340900,-3415.0370370370370370,7738.2962962962962963,1849.0370370370370370,2013-01-09 03:37:31
10340900,-3492.8214285714285714,7665.1071428571428571,1880.3571428571428571,2013-01-09 03:37:32
10340900,-3629.4074074074074074,8142.8148148148148148,1865.2962962962962963,2013-01-09 03:37:33
10340900,-3698.3214285714285714,8496.7142857142857143,1901.5714285714285714,2013-01-09 03:37:34
10340900,-3591.1111111111111111,8460.8148148148148148,1915.0000000000000000,2013-01-09 03:37:35
10340900,-3525.6071428571428571,8437.1428571428571429,1914.7500000000000000,2013-01-09 03:37:36
10340900,-3415.7500000000000000,8256.7857142857142857,1909.4642857142857143,2013-01-09 03:37:37
10340900,-3578.8148148148148148,8089.5185185185185185,1917.7407407407407407,2013-01-09 03:37:38
10340900,-3659.3461538461538462,7445.4615384615384615,1839.0384615384615385,2013-01-09 03:37:39
10340900,-3841.1111111111111111,6736.4814814814814815,1756.0740740740740741,2013-01-09 03:37:40
10340900,-4507.0370370370370370,5983.7037037037037037,1596.9629629629629630,2013-01-09 03:37:41
10340900,-5802.5000000000000000,5504.5000000000000000,1402.3571428571428571,2013-01-09 03:37:42
10340900,-6879.7857142857142857,5498.8928571428571429,1433.9642857142857143,2013-01-09 03:37:43
10340900,-7915.7500000000000000,5908.7500000000000000,1554.4285714285714286,2013-01-09 03:37:44
10340900,-8727.6071428571428571,6240.1785714285714286,1576.3571428571428571,2013-01-09 03:37:45
10340900,-9646.5555555555555556,6360.0000000000000000,1610.2962962962962963,2013-01-09 03:37:46
10340900,-10536.111111111111,6318.0370370370370370,1631.8888888888888889,2013-01-09 03:37:47
10340900,-11323.192307692308,6175.5769230769230769,1560.8846153846153846,2013-01-09 03:37:48
10340900,-11514.888888888889,6682.5555555555555556,1526.5555555555555556,2013-01-09 03:37:49
10340900,-11536.678571428571,7425.6071428571428571,1656.4285714285714286,2013-01-09 03:37:50
10340900,-11514.000000000000,7742.2222222222222222,1646.6296296296296296,2013-01-09 03:37:51
10340900,-11683.000000000000,7728.1851851851851852,1593.7777777777777778,2013-01-09 03:37:52
10340900,-11776.846153846154,7757.6923076923076923,1608.7692307692307692,2013-01-09 03:37:53
10340900,-11633.592592592593,7630.2592592592592593,1622.3333333333333333,2013-01-09 03:37:54
10340900,-11685.481481481481,7667.8888888888888889,1577.8888888888888889,2013-01-09 03:37:55
10340900,-11749.148148148148,7705.6666666666666667,1625.2222222222222222,2013-01-09 03:37:56
10340900,-11868.571428571429,7772.7142857142857143,1619.4642857142857143,2013-01-09 03:37:57
10340900,-11835.296296296296,7768.4814814814814815,1626.4444444444444444,2013-01-09 03:37:58
10340900,-11795.500000000000,7804.0714285714285714,1622.8571428571428571,2013-01-09 03:37:59
10340900,-11761.533333333333,7732.5000000000000000,1584.9000000000000000,2013-01-09 03:38:00
10340900,-11863.233333333333,7741.6000000000000000,1546.0333333333333333,2013-01-09 03:38:01
10340900,-12035.866666666667,7761.4333333333333333,1565.9333333333333333,2013-01-09 03:38:02
10340900,-12768.677419354839,7863.9677419354838710,1575.0000000000000000,2013-01-09 03:38:03
10340900,-13533.766666666667,8015.4666666666666667,1580.1666666666666667,2013-01-09 03:38:04
10340900,-14208.800000000000,8346.2666666666666667,1528.6000000000000000,2013-01-09 03:38:05
10340900,-14901.928571428571,8874.1428571428571429,1558.3214285714285714,2013-01-09 03:38:06
10340900,-15336.689655172414,9597.0344827586206897,1508.1724137931034483,2013-01-09 03:38:07
10340900,-15698.535714285714,10418.607142857143,1534.5000000000000000,2013-01-09 03:38:08
10340900,-16263.285714285714,11033.714285714286,1390.0714285714285714,2013-01-09 03:38:09
10340900,-17141.964285714286,11644.142857142857,1405.2500000000000000,2013-01-09 03:38:10
10340900,-18058.428571428571,12203.142857142857,1402.5714285714285714,2013-01-09 03:38:11
10340900,-18884.607142857143,13003.821428571429,1481.8571428571428571,2013-01-09 03:38:12
10340900,-19696.928571428571,13728.000000000000,1555.5714285714285714,2013-01-09 03:38:13
10340900,-20445.586206896552,14433.172413793103,1513.0344827586206897,2013-01-09 03:38:14
10340900,-21216.482758620690,15049.172413793103,1606.5172413793103448,2013-01-09 03:38:15
10340900,-21814.535714285714,15764.892857142857,1573.4285714285714286,2013-01-09 03:38:16
10340900,-22514.071428571429,16321.000000000000,1603.6428571428571429,2013-01-09 03:38:17
10340900,-23134.500000000000,16717.250000000000,1425.1071428571428571,2013-01-09 03:38:18
10340900,-23691.107142857143,17120.071428571429,1744.2857142857142857,2013-01-09 03:38:19
10340900,-23959.851851851852,17383.222222222222,1601.4074074074074074,2013-01-09 03:38:20
10340900,-23822.000000000000,17352.0000000000000000,1580.0000000000000000,2013-01-09 03:38:21
10383900,-10956.961538461538,12682.153846153846,1332.6923076923076923,2013-01-09 03:38:39
10383900,-10826.851851851852,11845.296296296296,1280.7037037037037037,2013-01-09 03:38:40
10383900,-10725.428571428571,10991.571428571429,1232.5000000000000000,2013-01-09 03:38:41
10383900,-10778.357142857143,10197.7857142857142857,1380.6785714285714286,2013-01-09 03:38:42
10383900,-10706.357142857143,9410.8928571428571429,1391.1428571428571429,2013-01-09 03:38:43
10383900,-10141.5925925925925926,8659.0000000000000000,1353.9259259259259259,2013-01-09 03:38:44
10383900,-9576.9642857142857143,8134.7857142857142857,1422.6071428571428571,2013-01-09 03:38:45
10383900,-9023.2222222222222222,7634.2592592592592593,1367.2592592592592593,2013-01-09 03:38:46
10383900,-8655.0740740740740741,7060.6666666666666667,1448.4814814814814815,2013-01-09 03:38:47
10383900,-8278.7857142857142857,6439.6785714285714286,1429.3928571428571429,2013-01-09 03:38:48
10383900,-7822.1111111111111111,5919.3333333333333333,1430.2592592592592593,2013-01-09 03:38:49
10383900,-7287.8214285714285714,5546.6428571428571429,1387.0357142857142857,2013-01-09 03:38:50
10383900,-7043.5000000000000000,5333.5000000000000000,1491.3571428571428571,2013-01-09 03:38:51
10383900,-6961.5000000000000000,5304.8214285714285714,1475.3214285714285714,2013-01-09 03:38:52
10383900,-6996.0000000000000000,5289.4285714285714286,1472.8571428571428571,2013-01-09 03:38:53
10383900,-6971.3928571428571429,5288.7142857142857143,1457.1428571428571429,2013-01-09 03:38:54
10383900,-6768.0714285714285714,5365.5714285714285714,1366.1071428571428571,2013-01-09 03:38:55
10383900,-6517.1379310344827586,5073.7586206896551724,1391.7586206896551724,2013-01-09 03:38:56
10383900,-6138.6428571428571429,4616.1428571428571429,1391.7857142857142857,2013-01-09 03:38:57
10383900,-5874.4137931034482759,4355.2068965517241379,1295.7586206896551724,2013-01-09 03:38:58
10383900,-5702.8333333333333333,3963.3000000000000000,1227.4333333333333333,2013-01-09 03:38:59
10383900,-5177.4333333333333333,3222.4333333333333333,1175.9666666666666667,2013-01-09 03:39:00
10383900,-4979.5806451612903226,2891.3225806451612903,1314.1290322580645161,2013-01-09 03:39:01
10383900,-4771.2000000000000000,2522.8333333333333333,1434.0000000000000000,2013-01-09 03:39:02
10383900,-4604.4827586206896552,2251.4482758620689655,1443.3793103448275862,2013-01-09 03:39:03
10383900,-4449.0333333333333333,2124.4000000000000000,1620.8333333333333333,2013-01-09 03:39:04
10383900,-4484.4827586206896552,2022.2758620689655172,1756.4482758620689655,2013-01-09 03:39:05
10383900,-4425.4827586206896552,1999.1034482758620690,1754.5517241379310345,2013-01-09 03:39:06
10383900,-4473.0689655172413793,2002.6896551724137931,1733.8620689655172414,2013-01-09 03:39:07
10383900,-4369.5714285714285714,2002.8928571428571429,1773.2500000000000000,2013-01-09 03:39:08
10383900,-4470.7142857142857143,2005.8214285714285714,1729.7857142857142857,2013-01-09 03:39:09
10383900,-4247.6666666666666667,1781.2962962962962963,1757.2592592592592593,2013-01-09 03:39:10
10383900,-3942.3750000000000000,1399.3750000000000000,1781.0000000000000000,2013-01-09 03:39:11
10394301,16555.875000000000,-13467.000000000000,983.6250000000000000,2013-01-09 03:39:43
10394301,16540.000000000000,-13638.423076923077,966.1923076923076923,2013-01-09 03:39:44
10394301,16698.037037037037,-14203.037037037037,1026.3703703703703704,2013-01-09 03:39:45
10394301,16533.038461538462,-13877.769230769231,1000.4230769230769231,2013-01-09 03:39:46
10394301,16489.259259259259,-13531.185185185185,995.5555555555555556,2013-01-09 03:39:47
10394301,16683.000000000000,-13633.555555555556,1060.6296296296296296,2013-01-09 03:39:48
10394301,16700.777777777778,-13873.740740740741,1136.1481481481481481,2013-01-09 03:39:49
10394301,16777.296296296296,-13900.370370370370,1043.2962962962962963,2013-01-09 03:39:50
10394301,16872.814814814815,-13970.703703703704,1033.2592592592592593,2013-01-09 03:39:51
10394301,16950.000000000000,-13812.296296296296,1078.2592592592592593,2013-01-09 03:39:52
10394301,17869.884615384615,-13605.461538461538,1312.8076923076923077,2013-01-09 03:39:53
