avg_x,avg_y,timestamp_sec,person_id,cluster,class,type,details
1207.5357142857142,3552.4285714285716,2013-01-09 03:01:28,10005800,1,STOP_1,cluster,cluster # 1
1063.7777777777776,3575.6296296296296,2013-01-09 03:01:29,10005800,1,STOP_1,cluster,cluster # 1
991.6428571428572,3588.892857142857,2013-01-09 03:01:30,10005800,1,STOP_1,cluster,cluster # 1
958.1111111111112,3740.555555555556,2013-01-09 03:01:31,10005800,1,STOP_1,cluster,cluster # 1
367.6428571428571,3485.0,2013-01-09 03:01:32,10005800,1,STOP_1,cluster,cluster # 1
-215.42857142857144,3901.214285714286,2013-01-09 03:01:33,10005800,1,STOP_1,cluster,cluster # 1
-671.6428571428571,4312.642857142857,2013-01-09 03:01:34,10005800,-1,MOVE,transition,from cluster 1
-887.0740740740739,4830.814814814815,2013-01-09 03:01:35,10005800,-1,MOVE,transition,from cluster 1
-1203.0714285714284,5191.535714285714,2013-01-09 03:01:36,10005800,-1,MOVE,transition,from cluster 1
-2072.035714285714,5283.25,2013-01-09 03:01:37,10005800,-1,MOVE,transition,from cluster 1
-2652.6071428571427,5673.321428571428,2013-01-09 03:01:38,10005800,-1,MOVE,transition,from cluster 1
-3187.4285714285716,5991.892857142857,2013-01-09 03:01:39,10005800,2,STOP_2,cluster,cluster # 2
-3681.4814814814818,6329.259259259259,2013-01-09 03:01:40,10005800,2,STOP_2,cluster,cluster # 2
-4169.535714285714,6494.857142857143,2013-01-09 03:01:41,10005800,2,STOP_2,cluster,cluster # 2
-4392.107142857143,6685.571428571428,2013-01-09 03:01:42,10005800,2,STOP_2,cluster,cluster # 2
-4351.777777777777,6732.3703703703695,2013-01-09 03:01:43,10005800,2,STOP_2,cluster,cluster # 2
-4374.310344827586,6653.448275862069,2013-01-09 03:01:44,10005800,2,STOP_2,cluster,cluster # 2
-4432.740740740741,6684.0,2013-01-09 03:01:45,10005800,2,STOP_2,cluster,cluster # 2
-4405.892857142857,6655.928571428572,2013-01-09 03:01:46,10005800,2,STOP_2,cluster,cluster # 2
-4459.107142857143,6693.964285714285,2013-01-09 03:01:47,10005800,2,STOP_2,cluster,cluster # 2
-4419.551724137931,6743.137931034483,2013-01-09 03:01:48,10005800,2,STOP_2,cluster,cluster # 2
-4770.785714285714,6734.571428571428,2013-01-09 03:01:49,10005800,2,STOP_2,cluster,cluster # 2
-5584.071428571428,6583.678571428572,2013-01-09 03:01:50,10005800,2,STOP_2,cluster,cluster # 2
-6228.555555555556,6527.777777777777,2013-01-09 03:01:51,10005800,-1,MOVE,transition,from cluster 2
-7001.222222222223,6641.296296296296,2013-01-09 03:01:52,10005800,-1,MOVE,transition,from cluster 2
-7621.357142857142,6767.892857142857,2013-01-09 03:01:53,10005800,-1,MOVE,transition,from cluster 2
-8337.241379310346,6757.758620689655,2013-01-09 03:01:54,10005800,-1,MOVE,transition,from cluster 2
-9036.586206896553,6879.862068965517,2013-01-09 03:01:55,10005800,-1,MOVE,transition,from cluster 2
-9735.034482758621,6982.172413793104,2013-01-09 03:01:56,10005800,-1,MOVE,transition,from cluster 2
-10317.333333333332,7178.066666666667,2013-01-09 03:01:57,10005800,-1,MOVE,transition,from cluster 2
-10965.516129032258,7317.354838709677,2013-01-09 03:01:58,10005800,-1,MOVE,transition,from cluster 2
-11167.966666666667,6903.033333333333,2013-01-09 03:01:59,10005800,-1,MOVE,transition,from cluster 2
-11054.833333333332,6126.9,2013-01-09 03:02:00,10005800,-1,MOVE,transition,from cluster 2
-11181.633333333331,5442.4333333333325,2013-01-09 03:02:01,10005800,-1,MOVE,transition,from cluster 2
-11320.333333333332,4637.866666666667,2013-01-09 03:02:02,10005800,-1,MOVE,transition,from cluster 2
-11689.366666666669,3709.4,2013-01-09 03:02:03,10005800,-1,MOVE,transition,from cluster 2
-12037.275862068966,2862.551724137931,2013-01-09 03:02:04,10005800,-1,MOVE,transition,from cluster 2
-12406.833333333332,2084.233333333333,2013-01-09 03:02:05,10005800,-1,MOVE,transition,from cluster 2
-12766.48275862069,1330.6551724137933,2013-01-09 03:02:06,10005800,-1,MOVE,transition,from cluster 2
-13248.137931034484,586.0689655172414,2013-01-09 03:02:07,10005800,-1,MOVE,transition,from cluster 2
-13764.0,-237.6551724137931,2013-01-09 03:02:08,10005800,-1,MOVE,transition,from cluster 2
-14252.107142857143,-918.7142857142856,2013-01-09 03:02:09,10005800,-1,MOVE,transition,from cluster 2
-14766.51724137931,-1481.6896551724135,2013-01-09 03:02:10,10005800,-1,MOVE,transition,from cluster 2
-15184.862068965516,-2319.6896551724135,2013-01-09 03:02:11,10005800,-1,MOVE,transition,from cluster 2
-15619.035714285714,-2954.964285714286,2013-01-09 03:02:12,10005800,-1,MOVE,transition,from cluster 2
-16100.785714285714,-3660.357142857143,2013-01-09 03:02:13,10005800,-1,MOVE,transition,from cluster 2
-16357.642857142857,-4450.857142857143,2013-01-09 03:02:14,10005800,-1,MOVE,transition,from cluster 2
-16572.41379310345,-5312.9655172413795,2013-01-09 03:02:15,10005800,-1,MOVE,transition,from cluster 2
-16580.85185185185,-6241.185185185185,2013-01-09 03:02:16,10005800,-1,MOVE,transition,from cluster 2
-16690.896551724138,-7113.793103448276,2013-01-09 03:02:17,10005800,-1,MOVE,transition,from cluster 2
-16829.392857142855,-7801.5714285714275,2013-01-09 03:02:18,10005800,-1,MOVE,transition,from cluster 2
-16976.666666666668,-8503.555555555555,2013-01-09 03:02:19,10005800,-1,MOVE,transition,from cluster 2
-17064.142857142855,-9148.357142857143,2013-01-09 03:02:20,10005800,3,STOP_3,cluster,cluster # 3
-17302.678571428572,-9598.892857142857,2013-01-09 03:02:21,10005800,3,STOP_3,cluster,cluster # 3
-17852.821428571428,-9858.714285714284,2013-01-09 03:02:22,10005800,3,STOP_3,cluster,cluster # 3
-18212.92857142857,-9987.428571428572,2013-01-09 03:02:23,10005800,3,STOP_3,cluster,cluster # 3
-18262.535714285717,-10246.178571428572,2013-01-09 03:02:24,10005800,3,STOP_3,cluster,cluster # 3
-18205.892857142855,-10457.178571428572,2013-01-09 03:02:25,10005800,3,STOP_3,cluster,cluster # 3
-18011.48275862069,-10764.93103448276,2013-01-09 03:02:26,10005800,3,STOP_3,cluster,cluster # 3
-18010.785714285714,-10737.178571428572,2013-01-09 03:02:27,10005800,3,STOP_3,cluster,cluster # 3
-17896.58620689655,-10606.689655172415,2013-01-09 03:02:28,10005800,3,STOP_3,cluster,cluster # 3
-17850.392857142855,-10450.107142857143,2013-01-09 03:02:29,10005800,3,STOP_3,cluster,cluster # 3
-17760.96551724138,-10389.827586206897,2013-01-09 03:02:30,10005800,3,STOP_3,cluster,cluster # 3
-17787.58620689655,-10383.827586206897,2013-01-09 03:02:31,10005800,3,STOP_3,cluster,cluster # 3
-17885.0,-10307.214285714284,2013-01-09 03:02:32,10005800,3,STOP_3,cluster,cluster # 3
-17970.58620689655,-10315.103448275862,2013-01-09 03:02:33,10005800,3,STOP_3,cluster,cluster # 3
-17976.85185185185,-10342.37037037037,2013-01-09 03:02:34,10005800,3,STOP_3,cluster,cluster # 3
-17936.5,-10290.178571428572,2013-01-09 03:02:35,10005800,3,STOP_3,cluster,cluster # 3
-17926.888888888887,-10281.555555555557,2013-01-09 03:02:36,10005800,3,STOP_3,cluster,cluster # 3
-17811.142857142855,-10447.285714285714,2013-01-09 03:02:37,10005800,3,STOP_3,cluster,cluster # 3
-17909.357142857145,-10411.607142857143,2013-01-09 03:02:38,10005800,3,STOP_3,cluster,cluster # 3
-17919.321428571428,-10285.5,2013-01-09 03:02:39,10005800,3,STOP_3,cluster,cluster # 3
-17875.392857142855,-10250.892857142857,2013-01-09 03:02:40,10005800,3,STOP_3,cluster,cluster # 3
-17863.892857142855,-10211.75,2013-01-09 03:02:41,10005800,3,STOP_3,cluster,cluster # 3
-17863.142857142855,-10250.678571428572,2013-01-09 03:02:42,10005800,3,STOP_3,cluster,cluster # 3
-17905.107142857145,-10194.071428571428,2013-01-09 03:02:43,10005800,3,STOP_3,cluster,cluster # 3
-17935.821428571428,-10335.071428571428,2013-01-09 03:02:44,10005800,3,STOP_3,cluster,cluster # 3
-17882.037037037036,-10322.0,2013-01-09 03:02:45,10005800,3,STOP_3,cluster,cluster # 3
-17857.0,-10278.620689655172,2013-01-09 03:02:46,10005800,3,STOP_3,cluster,cluster # 3
-17875.785714285714,-10333.964285714284,2013-01-09 03:02:47,10005800,3,STOP_3,cluster,cluster # 3
-17927.785714285714,-10336.392857142857,2013-01-09 03:02:48,10005800,3,STOP_3,cluster,cluster # 3
-17938.892857142855,-10334.357142857141,2013-01-09 03:02:49,10005800,3,STOP_3,cluster,cluster # 3
-17818.857142857145,-10293.142857142857,2013-01-09 03:02:50,10005800,3,STOP_3,cluster,cluster # 3
-17927.392857142855,-10334.535714285714,2013-01-09 03:02:51,10005800,3,STOP_3,cluster,cluster # 3
-17911.962962962964,-10381.666666666668,2013-01-09 03:02:52,10005800,3,STOP_3,cluster,cluster # 3
-17922.58620689655,-10311.172413793103,2013-01-09 03:02:53,10005800,3,STOP_3,cluster,cluster # 3
-17894.758620689656,-10322.275862068964,2013-01-09 03:02:54,10005800,3,STOP_3,cluster,cluster # 3
-17861.285714285714,-10373.285714285714,2013-01-09 03:02:55,10005800,3,STOP_3,cluster,cluster # 3
-17789.86666666667,-10325.633333333331,2013-01-09 03:02:56,10005800,3,STOP_3,cluster,cluster # 3
-17825.41935483871,-10362.258064516129,2013-01-09 03:02:57,10005800,3,STOP_3,cluster,cluster # 3
-17686.06666666667,-10359.6,2013-01-09 03:02:58,10005800,3,STOP_3,cluster,cluster # 3
-17816.172413793105,-10304.206896551725,2013-01-09 03:02:59,10005800,3,STOP_3,cluster,cluster # 3
-17892.44827586207,-10276.620689655172,2013-01-09 03:03:00,10005800,3,STOP_3,cluster,cluster # 3
-17934.5,-10309.5,2013-01-09 03:03:01,10005800,3,STOP_3,cluster,cluster # 3
-17892.2,-10353.0,2013-01-09 03:03:02,10005800,3,STOP_3,cluster,cluster # 3
-17820.8,-10391.9,2013-01-09 03:03:03,10005800,3,STOP_3,cluster,cluster # 3
-17867.321428571428,-10295.75,2013-01-09 03:03:04,10005800,3,STOP_3,cluster,cluster # 3
-17935.357142857145,-10354.321428571428,2013-01-09 03:03:05,10005800,3,STOP_3,cluster,cluster # 3
-17925.071428571428,-10323.607142857141,2013-01-09 03:03:06,10005800,3,STOP_3,cluster,cluster # 3
-17976.107142857145,-10317.321428571428,2013-01-09 03:03:07,10005800,3,STOP_3,cluster,cluster # 3
-17928.555555555555,-10236.074074074075,2013-01-09 03:03:08,10005800,3,STOP_3,cluster,cluster # 3
-17830.814814814818,-10329.222222222223,2013-01-09 03:03:09,10005800,3,STOP_3,cluster,cluster # 3
-17799.142857142855,-10479.964285714286,2013-01-09 03:03:10,10005800,3,STOP_3,cluster,cluster # 3
-17779.107142857145,-10431.5,2013-01-09 03:03:11,10005800,3,STOP_3,cluster,cluster # 3
-17795.74074074074,-10336.48148148148,2013-01-09 03:03:12,10005800,3,STOP_3,cluster,cluster # 3
-17982.392857142855,-10391.5,2013-01-09 03:03:13,10005800,3,STOP_3,cluster,cluster # 3
-17979.222222222223,-10267.296296296296,2013-01-09 03:03:14,10005800,3,STOP_3,cluster,cluster # 3
-17925.892857142855,-10316.178571428572,2013-01-09 03:03:15,10005800,3,STOP_3,cluster,cluster # 3
-17762.857142857145,-10307.0,2013-01-09 03:03:16,10005800,3,STOP_3,cluster,cluster # 3
-17873.142857142855,-10316.785714285714,2013-01-09 03:03:17,10005800,3,STOP_3,cluster,cluster # 3
-17924.444444444445,-10250.222222222223,2013-01-09 03:03:18,10005800,3,STOP_3,cluster,cluster # 3
-18065.75,-10194.392857142857,2013-01-09 03:03:19,10005800,3,STOP_3,cluster,cluster # 3
-17983.607142857145,-10257.428571428572,2013-01-09 03:03:20,10005800,3,STOP_3,cluster,cluster # 3
-17977.892857142855,-10316.214285714284,2013-01-09 03:03:21,10005800,3,STOP_3,cluster,cluster # 3
-17959.03448275862,-10341.724137931034,2013-01-09 03:03:22,10005800,3,STOP_3,cluster,cluster # 3
-17904.964285714286,-10315.928571428572,2013-01-09 03:03:23,10005800,3,STOP_3,cluster,cluster # 3
-17853.571428571428,-10292.714285714284,2013-01-09 03:03:24,10005800,3,STOP_3,cluster,cluster # 3
-17813.41379310345,-10296.482758620688,2013-01-09 03:03:25,10005800,3,STOP_3,cluster,cluster # 3
-17809.142857142855,-10269.357142857141,2013-01-09 03:03:26,10005800,3,STOP_3,cluster,cluster # 3
-17757.285714285714,-10316.035714285714,2013-01-09 03:03:27,10005800,3,STOP_3,cluster,cluster # 3
-17807.241379310344,-10210.137931034482,2013-01-09 03:03:28,10005800,3,STOP_3,cluster,cluster # 3
-17887.41379310345,-10225.0,2013-01-09 03:03:29,10005800,3,STOP_3,cluster,cluster # 3
-17803.785714285714,-10286.178571428572,2013-01-09 03:03:30,10005800,3,STOP_3,cluster,cluster # 3
-17780.724137931033,-10340.482758620688,2013-01-09 03:03:31,10005800,3,STOP_3,cluster,cluster # 3
-18035.321428571428,-10335.178571428572,2013-01-09 03:03:32,10005800,3,STOP_3,cluster,cluster # 3
-18108.137931034486,-10247.793103448275,2013-01-09 03:03:33,10005800,3,STOP_3,cluster,cluster # 3
-17941.206896551725,-10405.655172413792,2013-01-09 03:03:34,10005800,3,STOP_3,cluster,cluster # 3
-17795.0,-10429.0,2013-01-09 03:03:35,10005800,3,STOP_3,cluster,cluster # 3
-17863.75,-10346.357142857141,2013-01-09 03:03:36,10005800,3,STOP_3,cluster,cluster # 3
-17965.03448275862,-10236.137931034482,2013-01-09 03:03:37,10005800,3,STOP_3,cluster,cluster # 3
-18002.678571428572,-10343.678571428572,2013-01-09 03:03:38,10005800,3,STOP_3,cluster,cluster # 3
-17967.58620689655,-10310.137931034482,2013-01-09 03:03:39,10005800,3,STOP_3,cluster,cluster # 3
-17953.428571428572,-10367.035714285714,2013-01-09 03:03:40,10005800,3,STOP_3,cluster,cluster # 3
-17933.071428571428,-10391.071428571428,2013-01-09 03:03:41,10005800,3,STOP_3,cluster,cluster # 3
-17988.58620689655,-10374.96551724138,2013-01-09 03:03:42,10005800,3,STOP_3,cluster,cluster # 3
-17825.035714285714,-10346.607142857141,2013-01-09 03:03:43,10005800,3,STOP_3,cluster,cluster # 3
-17860.310344827587,-10301.379310344828,2013-01-09 03:03:44,10005800,3,STOP_3,cluster,cluster # 3
-17954.892857142855,-10209.928571428572,2013-01-09 03:03:45,10005800,3,STOP_3,cluster,cluster # 3
-17953.896551724138,-10175.51724137931,2013-01-09 03:03:46,10005800,3,STOP_3,cluster,cluster # 3
-17823.44827586207,-10371.241379310344,2013-01-09 03:03:47,10005800,3,STOP_3,cluster,cluster # 3
-17847.607142857145,-10301.071428571428,2013-01-09 03:03:48,10005800,3,STOP_3,cluster,cluster # 3
-17829.214285714286,-10291.535714285714,2013-01-09 03:03:49,10005800,3,STOP_3,cluster,cluster # 3
-17769.642857142855,-10293.357142857141,2013-01-09 03:03:50,10005800,3,STOP_3,cluster,cluster # 3
-17894.035714285714,-10335.0,2013-01-09 03:03:51,10005800,3,STOP_3,cluster,cluster # 3
-17993.0,-10186.107142857141,2013-01-09 03:03:52,10005800,3,STOP_3,cluster,cluster # 3
-17963.925925925927,-10168.25925925926,2013-01-09 03:03:53,10005800,3,STOP_3,cluster,cluster # 3
-17928.103448275862,-10217.310344827585,2013-01-09 03:03:54,10005800,3,STOP_3,cluster,cluster # 3
-17903.533333333333,-10313.266666666666,2013-01-09 03:03:55,10005800,3,STOP_3,cluster,cluster # 3
-17981.58620689655,-10353.241379310344,2013-01-09 03:03:56,10005800,3,STOP_3,cluster,cluster # 3
-17898.3,-10262.733333333332,2013-01-09 03:03:57,10005800,3,STOP_3,cluster,cluster # 3
-17919.0,-10221.967741935485,2013-01-09 03:03:58,10005800,3,STOP_3,cluster,cluster # 3
-17849.56666666667,-10277.533333333333,2013-01-09 03:03:59,10005800,3,STOP_3,cluster,cluster # 3
-17935.7,-10321.366666666667,2013-01-09 03:04:00,10005800,3,STOP_3,cluster,cluster # 3
-17909.13333333333,-10378.8,2013-01-09 03:04:01,10005800,3,STOP_3,cluster,cluster # 3
-17873.0,-10296.935483870968,2013-01-09 03:04:02,10005800,3,STOP_3,cluster,cluster # 3
-17881.48275862069,-10317.379310344828,2013-01-09 03:04:03,10005800,3,STOP_3,cluster,cluster # 3
-17925.758620689656,-10354.0,2013-01-09 03:04:04,10005800,3,STOP_3,cluster,cluster # 3
-17874.214285714286,-10300.321428571428,2013-01-09 03:04:05,10005800,3,STOP_3,cluster,cluster # 3
-17820.06896551724,-10286.0,2013-01-09 03:04:06,10005800,3,STOP_3,cluster,cluster # 3
-17903.333333333332,-10289.703703703704,2013-01-09 03:04:07,10005800,3,STOP_3,cluster,cluster # 3
-17835.41379310345,-10331.03448275862,2013-01-09 03:04:08,10005800,3,STOP_3,cluster,cluster # 3
-17788.5,-10243.857142857141,2013-01-09 03:04:09,10005800,3,STOP_3,cluster,cluster # 3
-17788.51724137931,-10261.689655172411,2013-01-09 03:04:10,10005800,3,STOP_3,cluster,cluster # 3
-17777.142857142855,-10293.642857142857,2013-01-09 03:04:11,10005800,3,STOP_3,cluster,cluster # 3
-17923.37931034483,-10307.137931034482,2013-01-09 03:04:12,10005800,3,STOP_3,cluster,cluster # 3
-18013.96551724138,-10325.06896551724,2013-01-09 03:04:13,10005800,3,STOP_3,cluster,cluster # 3
-18012.892857142855,-10314.892857142857,2013-01-09 03:04:14,10005800,3,STOP_3,cluster,cluster # 3
-17996.071428571428,-10360.321428571428,2013-01-09 03:04:15,10005800,3,STOP_3,cluster,cluster # 3
-17978.862068965514,-10358.51724137931,2013-01-09 03:04:16,10005800,3,STOP_3,cluster,cluster # 3
-17873.464285714286,-10384.785714285714,2013-01-09 03:04:17,10005800,3,STOP_3,cluster,cluster # 3
-17899.178571428572,-10363.214285714286,2013-01-09 03:04:18,10005800,3,STOP_3,cluster,cluster # 3
-17973.642857142855,-10273.714285714284,2013-01-09 03:04:19,10005800,3,STOP_3,cluster,cluster # 3
-17937.107142857145,-10234.071428571428,2013-01-09 03:04:20,10005800,3,STOP_3,cluster,cluster # 3
-17900.222222222223,-10406.888888888889,2013-01-09 03:04:21,10005800,3,STOP_3,cluster,cluster # 3
-17859.925925925927,-10415.37037037037,2013-01-09 03:04:22,10005800,3,STOP_3,cluster,cluster # 3
-17954.41379310345,-10312.413793103447,2013-01-09 03:04:23,10005800,3,STOP_3,cluster,cluster # 3
-17923.5,-10370.071428571428,2013-01-09 03:04:24,10005800,3,STOP_3,cluster,cluster # 3
-17968.51724137931,-10369.93103448276,2013-01-09 03:04:25,10005800,3,STOP_3,cluster,cluster # 3
-17886.59259259259,-10357.48148148148,2013-01-09 03:04:26,10005800,3,STOP_3,cluster,cluster # 3
-17927.357142857145,-10352.964285714284,2013-01-09 03:04:27,10005800,3,STOP_3,cluster,cluster # 3
-17904.928571428572,-10271.607142857141,2013-01-09 03:04:28,10005800,3,STOP_3,cluster,cluster # 3
-17796.44827586207,-10271.827586206897,2013-01-09 03:04:29,10005800,3,STOP_3,cluster,cluster # 3
-17868.41379310345,-10323.551724137931,2013-01-09 03:04:30,10005800,3,STOP_3,cluster,cluster # 3
-18033.821428571428,-10282.035714285714,2013-01-09 03:04:31,10005800,3,STOP_3,cluster,cluster # 3
-18018.41379310345,-10333.724137931034,2013-01-09 03:04:32,10005800,3,STOP_3,cluster,cluster # 3
-17762.703703703704,-10312.888888888889,2013-01-09 03:04:33,10005800,3,STOP_3,cluster,cluster # 3
-17752.178571428572,-10356.5,2013-01-09 03:04:34,10005800,3,STOP_3,cluster,cluster # 3
-17777.0,-10309.241379310344,2013-01-09 03:04:35,10005800,3,STOP_3,cluster,cluster # 3
-17889.75,-10341.071428571428,2013-01-09 03:04:36,10005800,3,STOP_3,cluster,cluster # 3
-17947.41379310345,-10319.724137931034,2013-01-09 03:04:37,10005800,3,STOP_3,cluster,cluster # 3
-17854.285714285714,-10321.392857142857,2013-01-09 03:04:38,10005800,3,STOP_3,cluster,cluster # 3
-17859.96551724138,-10274.51724137931,2013-01-09 03:04:39,10005800,3,STOP_3,cluster,cluster # 3
-17830.25,-10310.035714285714,2013-01-09 03:04:40,10005800,3,STOP_3,cluster,cluster # 3
-17735.793103448275,-10345.172413793103,2013-01-09 03:04:41,10005800,3,STOP_3,cluster,cluster # 3
-17602.357142857145,-10341.821428571428,2013-01-09 03:04:42,10005800,3,STOP_3,cluster,cluster # 3
-17711.5,-10373.714285714286,2013-01-09 03:04:43,10005800,3,STOP_3,cluster,cluster # 3
-17828.464285714286,-10350.464285714284,2013-01-09 03:04:44,10005800,3,STOP_3,cluster,cluster # 3
-17843.892857142855,-10304.857142857141,2013-01-09 03:04:45,10005800,3,STOP_3,cluster,cluster # 3
-17870.678571428572,-10292.107142857141,2013-01-09 03:04:46,10005800,3,STOP_3,cluster,cluster # 3
-17856.214285714286,-10318.821428571428,2013-01-09 03:04:47,10005800,3,STOP_3,cluster,cluster # 3
-17960.857142857145,-10285.785714285714,2013-01-09 03:04:48,10005800,3,STOP_3,cluster,cluster # 3
-18042.42857142857,-10334.142857142857,2013-01-09 03:04:49,10005800,3,STOP_3,cluster,cluster # 3
-17985.25,-10318.428571428572,2013-01-09 03:04:50,10005800,3,STOP_3,cluster,cluster # 3
-17968.107142857145,-10279.392857142857,2013-01-09 03:04:51,10005800,3,STOP_3,cluster,cluster # 3
-18002.714285714286,-10184.035714285714,2013-01-09 03:04:52,10005800,3,STOP_3,cluster,cluster # 3
-17917.321428571428,-10345.964285714284,2013-01-09 03:04:53,10005800,3,STOP_3,cluster,cluster # 3
-17887.51724137931,-10297.793103448275,2013-01-09 03:04:54,10005800,3,STOP_3,cluster,cluster # 3
-18069.620689655167,-10164.758620689656,2013-01-09 03:04:55,10005800,3,STOP_3,cluster,cluster # 3
-18111.7,-10136.5,2013-01-09 03:04:56,10005800,3,STOP_3,cluster,cluster # 3
-18071.86666666667,-10201.766666666666,2013-01-09 03:04:57,10005800,3,STOP_3,cluster,cluster # 3
-17931.63333333333,-10266.0,2013-01-09 03:04:58,10005800,3,STOP_3,cluster,cluster # 3
-18029.5,-10195.1,2013-01-09 03:04:59,10005800,3,STOP_3,cluster,cluster # 3
-17998.032258064515,-10300.387096774191,2013-01-09 03:05:00,10005800,3,STOP_3,cluster,cluster # 3
-17952.43333333333,-10267.166666666666,2013-01-09 03:05:01,10005800,3,STOP_3,cluster,cluster # 3
-17921.41379310345,-10280.551724137931,2013-01-09 03:05:02,10005800,3,STOP_3,cluster,cluster # 3
-17834.642857142855,-10252.714285714284,2013-01-09 03:05:03,10005800,3,STOP_3,cluster,cluster # 3
-17713.41379310345,-10296.931034482757,2013-01-09 03:05:04,10005800,3,STOP_3,cluster,cluster # 3
-17759.857142857145,-10283.821428571428,2013-01-09 03:05:05,10005800,3,STOP_3,cluster,cluster # 3
-17819.571428571428,-10303.035714285714,2013-01-09 03:05:06,10005800,3,STOP_3,cluster,cluster # 3
-17791.892857142855,-10332.321428571428,2013-01-09 03:05:07,10005800,3,STOP_3,cluster,cluster # 3
-17758.214285714286,-10406.0,2013-01-09 03:05:08,10005800,3,STOP_3,cluster,cluster # 3
-17824.892857142855,-10312.607142857141,2013-01-09 03:05:09,10005800,3,STOP_3,cluster,cluster # 3
-17859.178571428572,-10291.964285714284,2013-01-09 03:05:10,10005800,3,STOP_3,cluster,cluster # 3
-17970.392857142855,-10352.821428571428,2013-01-09 03:05:11,10005800,3,STOP_3,cluster,cluster # 3
-18153.03703703704,-10169.222222222223,2013-01-09 03:05:12,10005800,3,STOP_3,cluster,cluster # 3
-18111.357142857145,-10159.428571428572,2013-01-09 03:05:13,10005800,3,STOP_3,cluster,cluster # 3
-18141.75,-10169.071428571428,2013-01-09 03:05:14,10005800,3,STOP_3,cluster,cluster # 3
-18162.17857142857,-10152.642857142857,2013-01-09 03:05:15,10005800,3,STOP_3,cluster,cluster # 3
-17986.03448275862,-10251.0,2013-01-09 03:05:16,10005800,3,STOP_3,cluster,cluster # 3
-17941.678571428572,-10275.25,2013-01-09 03:05:17,10005800,3,STOP_3,cluster,cluster # 3
-17851.5,-10355.178571428572,2013-01-09 03:05:18,10005800,3,STOP_3,cluster,cluster # 3
-17723.37037037037,-10348.074074074075,2013-01-09 03:05:19,10005800,3,STOP_3,cluster,cluster # 3
-17910.357142857145,-10218.678571428572,2013-01-09 03:05:20,10005800,3,STOP_3,cluster,cluster # 3
